MESH_ID,CITY_CODE,POP2010,POP2020,POP2025,POP2030,POP2035,POP2040,POP2045,POP2050,INDEX2020,INDEX2025,INDEX2030,INDEX2035,INDEX2040,INDEX2045,INDEX2050,POP2010A,POP2020A,POP2025A,POP2030A,POP2035A,POP2040A,POP2045A,POP2050A,INDEX2020A,INDEX2025A,INDEX2030A,INDEX2035A,INDEX2040A,INDEX2045A,INDEX2050A,POP2010B,POP2020B,POP2025B,POP2030B,POP2035B,POP2040B,POP2045B,POP2050B,INDEX2020B,INDEX2025B,INDEX2030B,INDEX2035B,INDEX2040B,INDEX2045B,INDEX2050B,POP2010C,POP2020C,POP2025C,POP2030C,POP2035C,POP2040C,POP2045C,POP2050C,INDEX2020C,INDEX2025C,INDEX2030C,INDEX2035C,INDEX2040C,INDEX2045C,INDEX2050C,POP2010D,POP2020D,POP2025D,POP2030D,POP2035D,POP2040D,POP2045D,POP2050D,INDEX2020D,INDEX2025D,INDEX2030D,INDEX2035D,INDEX2040D,INDEX2045D,INDEX2050D,MeshArea,ClipArea
"53393555","13110",23033.1200000000,22911.5600000000,22503.9400000000,21936.9000000000,21249.9000000000,20480.8700000000,19678.5600000000,18814.2400000000,99.4720000000,97.7030000000,95.2410000000,92.2580000000,88.9190000000,85.4360000000,81.6830000000,2071.8700000000,2111.9700000000,1924.4900000000,1697.5700000000,1529.2100000000,1399.0800000000,1288.6700000000,1190.8500000000,101.9350000000,92.8870000000,81.9340000000,73.8080000000,67.5270000000,62.1980000000,57.4770000000,16292.4400000000,15177.4200000000,14868.3100000000,14275.8700000000,13324.6600000000,11983.1000000000,10657.5700000000,9562.4400000000,93.1560000000,91.2590000000,87.6230000000,81.7840000000,73.5500000000,65.4140000000,58.6920000000,4668.8100000000,5622.0900000000,5711.0700000000,5963.4100000000,6395.9300000000,7098.6100000000,7732.2400000000,8060.8900000000,120.4180000000,122.3240000000,127.7290000000,136.9930000000,152.0430000000,165.6150000000,172.6540000000,2316.8300000000,3028.9600000000,3505.7900000000,3598.5600000000,3541.4900000000,3679.5800000000,4070.6300000000,4718.1100000000,130.7370000000,151.3180000000,155.3230000000,152.8590000000,158.8200000000,175.6980000000,203.6450000000,1046924.908,864044.933
"53393556","13110",21197.7900000000,21250.2100000000,20937.1400000000,20469.6400000000,19861.1300000000,19181.4200000000,18473.5900000000,17677.1200000000,100.2470000000,98.7700000000,96.5650000000,93.6940000000,90.4880000000,87.1490000000,83.3910000000,2002.4800000000,1965.4100000000,1782.8000000000,1568.5400000000,1396.2900000000,1266.4600000000,1177.2800000000,1101.8100000000,98.1490000000,89.0300000000,78.3300000000,69.7280000000,63.2450000000,58.7910000000,55.0220000000,15195.8400000000,14370.9500000000,14165.0400000000,13598.1900000000,12706.2700000000,11517.6100000000,10114.0400000000,8924.3100000000,94.5720000000,93.2170000000,89.4860000000,83.6170000000,75.7940000000,66.5580000000,58.7290000000,3999.4100000000,4913.8100000000,4989.2900000000,5302.8800000000,5758.5500000000,6397.3100000000,7182.2400000000,7650.9800000000,122.8630000000,124.7510000000,132.5920000000,143.9850000000,159.9560000000,179.5820000000,191.3030000000,1866.6400000000,2633.2700000000,3076.9700000000,3146.5600000000,3091.6500000000,3293.6000000000,3705.9400000000,4267.8600000000,141.0700000000,164.8400000000,168.5680000000,165.6260000000,176.4450000000,198.5350000000,228.6390000000,1046924.908,4874.909
"53393564","13112",20080.1000000000,20405.3200000000,20245.8700000000,19952.8000000000,19561.9200000000,19083.4400000000,18530.2600000000,17884.1200000000,101.6200000000,100.8260000000,99.3660000000,97.4190000000,95.0370000000,92.2820000000,89.0640000000,1898.2100000000,2090.2700000000,1984.1500000000,1772.0900000000,1600.8300000000,1465.8200000000,1360.1400000000,1278.7000000000,110.1180000000,104.5270000000,93.3560000000,84.3340000000,77.2210000000,71.6540000000,67.3630000000,14194.5000000000,13802.9500000000,13611.9900000000,13230.5600000000,12510.2700000000,11500.2000000000,10284.7000000000,9175.0200000000,97.2420000000,95.8960000000,93.2090000000,88.1350000000,81.0190000000,72.4560000000,64.6380000000,3987.4000000000,4512.1000000000,4649.7300000000,4950.1500000000,5450.8200000000,6117.4300000000,6885.4400000000,7430.4300000000,113.1590000000,116.6110000000,124.1450000000,136.7010000000,153.4190000000,172.6800000000,186.3480000000,2009.6700000000,2533.2800000000,2812.7200000000,2804.5500000000,2870.9100000000,3106.4300000000,3522.2100000000,4063.3100000000,126.0550000000,139.9590000000,139.5530000000,142.8550000000,154.5740000000,175.2630000000,202.1880000000,1046817.701,775196.282
"53393565","13110",20816.0800000000,20577.1700000000,20083.5900000000,19423.8800000000,18674.1000000000,17909.6400000000,17151.4700000000,16347.8600000000,98.8520000000,96.4810000000,93.3120000000,89.7100000000,86.0380000000,82.3950000000,78.5350000000,1558.8000000000,1763.8800000000,1744.1000000000,1520.1500000000,1326.9400000000,1163.9900000000,1042.9600000000,965.5000000000,113.1560000000,111.8870000000,97.5210000000,85.1260000000,74.6720000000,66.9080000000,61.9390000000,14644.8000000000,13461.3300000000,13012.6600000000,12403.7800000000,11590.5300000000,10579.0700000000,9308.2200000000,8082.1800000000,91.9190000000,88.8550000000,84.6980000000,79.1440000000,72.2380000000,63.5600000000,55.1880000000,4612.4900000000,5351.9200000000,5326.7900000000,5499.9300000000,5756.6200000000,6166.5500000000,6800.2800000000,7300.1700000000,116.0310000000,115.4860000000,119.2400000000,124.8050000000,133.6920000000,147.4320000000,158.2700000000,2218.3900000000,3014.7000000000,3416.7300000000,3370.6500000000,3236.5400000000,3359.6400000000,3632.9100000000,4029.0300000000,135.8960000000,154.0180000000,151.9410000000,145.8960000000,151.4450000000,163.7630000000,181.6200000000,1046817.701,1046817.701
"53393566","13110",18941.7500000000,18717.4300000000,18366.3900000000,17933.9600000000,17399.5600000000,16783.6700000000,16116.6800000000,15380.4800000000,98.8160000000,96.9620000000,94.6800000000,91.8580000000,88.6070000000,85.0850000000,81.1990000000,1771.3800000000,1782.9300000000,1529.9200000000,1359.4600000000,1232.4100000000,1131.8700000000,1052.6300000000,986.0600000000,100.6520000000,86.3690000000,76.7460000000,69.5730000000,63.8980000000,59.4240000000,55.6660000000,13382.2600000000,12464.2200000000,12234.5400000000,11626.9300000000,10856.9700000000,9792.9000000000,8639.1200000000,7685.7800000000,93.1400000000,91.4240000000,86.8830000000,81.1300000000,73.1780000000,64.5570000000,57.4330000000,3788.0800000000,4470.3000000000,4601.9600000000,4947.6000000000,5310.2100000000,5858.9200000000,6424.9600000000,6708.6700000000,118.0100000000,121.4850000000,130.6100000000,140.1820000000,154.6670000000,169.6100000000,177.0990000000,1913.2700000000,2444.0500000000,2810.8700000000,2847.0100000000,2866.5900000000,3110.8400000000,3418.1600000000,3872.3600000000,127.7420000000,146.9140000000,148.8030000000,149.8270000000,162.5930000000,178.6550000000,202.3950000000,1046817.701,522373.630
"53393574","13112",19511.4100000000,20349.0100000000,20466.3800000000,20439.3400000000,20279.5400000000,19966.8600000000,19521.9800000000,18908.5400000000,104.2930000000,104.8940000000,104.7560000000,103.9370000000,102.3340000000,100.0540000000,96.9100000000,2235.7500000000,2122.4400000000,2054.7100000000,1878.2700000000,1750.1300000000,1620.2900000000,1486.1700000000,1349.9000000000,94.9320000000,91.9020000000,84.0110000000,78.2790000000,72.4720000000,66.4730000000,60.3780000000,14106.3600000000,14613.5300000000,14550.7300000000,14128.4100000000,13276.1600000000,12326.0500000000,11331.2800000000,10364.3600000000,103.5950000000,103.1500000000,100.1560000000,94.1150000000,87.3790000000,80.3270000000,73.4730000000,3169.3000000000,3612.9900000000,3860.9400000000,4432.6600000000,5253.2400000000,6020.5000000000,6704.4900000000,7194.2400000000,114.0000000000,121.8230000000,139.8620000000,165.7540000000,189.9630000000,211.5450000000,226.9980000000,1609.1100000000,2021.3900000000,2186.0000000000,2271.3000000000,2455.7800000000,2910.8200000000,3553.4400000000,4094.5700000000,125.6220000000,135.8510000000,141.1530000000,152.6170000000,180.8960000000,220.8330000000,254.4620000000,1046710.471,224533.100
"53393575","13110",22289.1300000000,22572.1100000000,22458.6500000000,22204.7700000000,21796.9100000000,21244.1100000000,20570.1500000000,19750.3400000000,101.2700000000,100.7610000000,99.6220000000,97.7920000000,95.3120000000,92.2880000000,88.6100000000,2536.4700000000,2313.5900000000,1993.3700000000,1785.2400000000,1632.4700000000,1514.3600000000,1417.1100000000,1322.4700000000,91.2130000000,78.5880000000,70.3830000000,64.3600000000,59.7030000000,55.8690000000,52.1380000000,15989.7900000000,15682.5500000000,15554.6900000000,14888.0200000000,13941.7700000000,12680.7000000000,11366.3400000000,10343.7100000000,98.0790000000,97.2790000000,93.1100000000,87.1920000000,79.3050000000,71.0850000000,64.6890000000,3762.8700000000,4575.9700000000,4910.5900000000,5531.5000000000,6222.6700000000,7049.0400000000,7786.6900000000,8084.1500000000,121.6090000000,130.5010000000,147.0020000000,165.3700000000,187.3310000000,206.9350000000,214.8400000000,1844.8200000000,2451.5100000000,2818.1700000000,2940.9100000000,3129.8700000000,3589.4000000000,4118.6000000000,4736.3500000000,132.8860000000,152.7610000000,159.4140000000,169.6570000000,194.5660000000,223.2520000000,256.7380000000,1046710.471,1012747.566
"53393576","13110",15868.5300000000,15618.5800000000,15217.3100000000,14764.5200000000,14255.5300000000,13701.4700000000,13090.5600000000,12393.3200000000,98.4250000000,95.8960000000,93.0430000000,89.8350000000,86.3440000000,82.4940000000,78.1000000000,1083.8500000000,1374.8200000000,1262.1600000000,1050.6800000000,889.8900000000,778.9700000000,704.9300000000,659.6000000000,126.8460000000,116.4520000000,96.9400000000,82.1050000000,71.8710000000,65.0390000000,60.8570000000,11776.6100000000,10582.7300000000,10204.9500000000,9653.3500000000,8879.6800000000,7772.4200000000,6613.8900000000,5712.4700000000,89.8620000000,86.6540000000,81.9710000000,75.4010000000,65.9990000000,56.1610000000,48.5070000000,3008.0400000000,3661.0200000000,3750.2100000000,4060.5000000000,4485.9700000000,5150.1000000000,5771.7600000000,6021.2800000000,121.7080000000,124.6730000000,134.9880000000,149.1330000000,171.2110000000,191.8780000000,200.1730000000,1450.2800000000,1918.5800000000,2277.7500000000,2322.3300000000,2318.3400000000,2541.9700000000,2910.6200000000,3464.2100000000,132.2900000000,157.0560000000,160.1300000000,159.8550000000,175.2740000000,200.6940000000,238.8650000000,1046710.471,1038351.660
"53393577","13113",21725.4300000000,21558.6200000000,21104.8500000000,20561.2500000000,19945.1000000000,19235.8600000000,18452.0000000000,17557.1200000000,99.2320000000,97.1440000000,94.6410000000,91.8050000000,88.5410000000,84.9330000000,80.8140000000,1601.4900000000,1896.0300000000,1787.9800000000,1525.0500000000,1330.3500000000,1175.1300000000,1058.0900000000,977.9300000000,118.3920000000,111.6450000000,95.2270000000,83.0700000000,73.3770000000,66.0690000000,61.0640000000,15508.0700000000,14518.5700000000,14096.6100000000,13416.5300000000,12315.2900000000,10990.5000000000,9581.8900000000,8387.1100000000,93.6190000000,90.8990000000,86.5130000000,79.4120000000,70.8700000000,61.7860000000,54.0820000000,4615.8900000000,5143.9500000000,5220.2100000000,5619.6300000000,6299.4000000000,7070.1900000000,7811.9400000000,8192.0100000000,111.4400000000,113.0920000000,121.7450000000,136.4720000000,153.1710000000,169.2400000000,177.4740000000,2328.2000000000,2861.9700000000,3167.1000000000,3196.3600000000,3217.6800000000,3536.0700000000,4118.9400000000,4743.1100000000,122.9260000000,136.0320000000,137.2890000000,138.2050000000,151.8800000000,176.9150000000,203.7240000000,1046710.471,189868.377
"53393585","13110",16491.1400000000,16378.7600000000,16062.2700000000,15637.6900000000,15125.0000000000,14548.5800000000,13908.3000000000,13195.9200000000,99.3190000000,97.3990000000,94.8250000000,91.7160000000,88.2210000000,84.3380000000,80.0180000000,1282.5300000000,1435.5900000000,1327.2200000000,1131.2900000000,978.3500000000,863.7800000000,783.4400000000,733.5000000000,111.9340000000,103.4850000000,88.2080000000,76.2830000000,67.3500000000,61.0860000000,57.1920000000,12276.8300000000,11319.1100000000,10888.5400000000,10296.3300000000,9430.8400000000,8345.1300000000,7191.3700000000,6163.8100000000,92.1990000000,88.6920000000,83.8680000000,76.8180000000,67.9750000000,58.5770000000,50.2070000000,2931.8000000000,3624.1200000000,3846.5500000000,4210.1100000000,4715.8700000000,5339.7200000000,5933.5100000000,6298.6500000000,123.6140000000,131.2010000000,143.6020000000,160.8520000000,182.1310000000,202.3850000000,214.8390000000,1396.6000000000,1899.8200000000,2227.3900000000,2327.8200000000,2433.5100000000,2683.4400000000,3082.9500000000,3577.5700000000,136.0320000000,159.4870000000,166.6780000000,174.2450000000,192.1410000000,220.7470000000,256.1630000000,1046603.219,634064.887
"53393586","13113",12041.7000000000,11770.1700000000,11382.6700000000,10929.8800000000,10476.5900000000,10018.1100000000,9534.0300000000,9002.6600000000,97.7450000000,94.5270000000,90.7670000000,87.0030000000,83.1950000000,79.1750000000,74.7620000000,764.2800000000,869.9400000000,872.7700000000,756.0800000000,667.1900000000,597.1800000000,532.0300000000,476.1900000000,113.8250000000,114.1950000000,98.9270000000,87.2970000000,78.1360000000,69.6120000000,62.3060000000,8543.9500000000,7842.4700000000,7494.1400000000,7044.5000000000,6478.2900000000,5773.6300000000,5004.2000000000,4392.2300000000,91.7900000000,87.7130000000,82.4500000000,75.8230000000,67.5760000000,58.5700000000,51.4070000000,2733.5200000000,3057.7300000000,3015.7300000000,3129.3100000000,3331.0900000000,3647.3000000000,3997.7700000000,4134.2100000000,111.8610000000,110.3240000000,114.4790000000,121.8610000000,133.4290000000,146.2500000000,151.2410000000,1282.9400000000,1735.8600000000,1902.1100000000,1867.8900000000,1807.3300000000,1910.4500000000,2104.0600000000,2380.4900000000,135.3030000000,148.2620000000,145.5940000000,140.8740000000,148.9120000000,164.0030000000,185.5500000000,1046603.219,1046603.219
"53393587","13113",13917.1100000000,14181.1300000000,14183.3400000000,14143.4000000000,13995.7300000000,13688.7000000000,13282.4500000000,12795.3000000000,101.8970000000,101.9130000000,101.6260000000,100.5650000000,98.3590000000,95.4400000000,91.9390000000,1819.9400000000,1529.8400000000,1224.0000000000,1161.7300000000,1149.5500000000,1113.2600000000,1035.6200000000,927.3600000000,84.0600000000,67.2550000000,63.8330000000,63.1640000000,61.1700000000,56.9040000000,50.9560000000,9402.2600000000,9396.0200000000,9512.1700000000,9155.7600000000,8573.8100000000,8059.1600000000,7695.9700000000,7442.0700000000,99.9340000000,101.1690000000,97.3780000000,91.1890000000,85.7150000000,81.8520000000,79.1520000000,2694.8800000000,3255.3200000000,3447.2000000000,3825.9400000000,4272.4100000000,4516.2900000000,4550.8700000000,4425.9100000000,120.7960000000,127.9170000000,141.9710000000,158.5380000000,167.5880000000,168.8710000000,164.2340000000,1365.6700000000,1665.9900000000,1984.7800000000,2088.2400000000,2180.9500000000,2448.2800000000,2798.5200000000,2953.0700000000,121.9910000000,145.3340000000,152.9100000000,159.6980000000,179.2730000000,204.9190000000,216.2360000000,1046603.219,443126.547
"53393595","13110",7918.9300000000,7736.0400000000,7529.3500000000,7303.3900000000,7054.1900000000,6752.9300000000,6408.8300000000,6042.4000000000,97.6900000000,95.0800000000,92.2270000000,89.0800000000,85.2760000000,80.9310000000,76.3030000000,569.2700000000,628.4000000000,574.4000000000,505.1000000000,457.6800000000,411.4400000000,369.3400000000,332.4300000000,110.3870000000,100.9010000000,88.7280000000,80.3980000000,72.2750000000,64.8800000000,58.3960000000,5743.3900000000,5234.1900000000,4945.0000000000,4640.3200000000,4267.5600000000,3833.1400000000,3383.0000000000,2993.6800000000,91.1340000000,86.0990000000,80.7940000000,74.3040000000,66.7400000000,58.9020000000,52.1240000000,1606.2600000000,1873.4200000000,2009.9000000000,2157.9400000000,2328.9100000000,2508.3100000000,2656.4300000000,2716.2500000000,116.6320000000,125.1290000000,134.3460000000,144.9900000000,156.1580000000,165.3800000000,169.1040000000,828.0200000000,994.2700000000,1116.4700000000,1176.1400000000,1268.7300000000,1366.3200000000,1480.4700000000,1614.8500000000,120.0780000000,134.8360000000,142.0420000000,153.2250000000,165.0110000000,178.7960000000,195.0250000000,1046495.944,506351.274
"53393596","13113",5433.1700000000,5192.8200000000,5050.5100000000,4894.3200000000,4711.6700000000,4494.4400000000,4268.2300000000,4029.0700000000,95.5760000000,92.9570000000,90.0820000000,86.7200000000,82.7220000000,78.5590000000,74.1570000000,475.3200000000,432.3500000000,379.6600000000,339.3000000000,316.4700000000,295.2300000000,274.6800000000,250.3700000000,90.9600000000,79.8750000000,71.3830000000,66.5800000000,62.1120000000,57.7880000000,52.6740000000,3605.3300000000,3248.4100000000,3130.9800000000,2942.1000000000,2665.3100000000,2418.4200000000,2202.8600000000,2028.4700000000,90.1000000000,86.8430000000,81.6040000000,73.9270000000,67.0790000000,61.1000000000,56.2630000000,1352.5200000000,1512.0100000000,1539.7700000000,1612.8100000000,1729.8000000000,1780.6900000000,1790.5900000000,1750.1400000000,111.7920000000,113.8450000000,119.2450000000,127.8950000000,131.6570000000,132.3890000000,129.3980000000,766.2100000000,808.7100000000,901.1700000000,954.5200000000,962.3400000000,1001.8000000000,1094.5600000000,1139.3200000000,105.5470000000,117.6140000000,124.5770000000,125.5970000000,130.7470000000,142.8540000000,148.6960000000,1046495.944,959657.485
"53393597","13103",9703.2200000000,10162.9800000000,10195.3300000000,10157.0000000000,10035.4800000000,9828.0800000000,9565.1200000000,9248.1700000000,104.7380000000,105.0720000000,104.6770000000,103.4240000000,101.2870000000,98.5770000000,95.3100000000,1052.0100000000,1038.0000000000,929.7700000000,841.5800000000,781.8700000000,733.7400000000,678.5700000000,622.0600000000,98.6680000000,88.3800000000,79.9970000000,74.3220000000,69.7460000000,64.5020000000,59.1310000000,6676.7700000000,6786.8900000000,6742.8900000000,6555.9100000000,6171.7600000000,5685.8700000000,5278.4400000000,4896.2200000000,101.6490000000,100.9900000000,98.1900000000,92.4360000000,85.1590000000,79.0570000000,73.3320000000,1974.4500000000,2338.0500000000,2522.6000000000,2759.4600000000,3081.7800000000,3408.3900000000,3608.0700000000,3729.8400000000,118.4150000000,127.7620000000,139.7580000000,156.0830000000,172.6250000000,182.7380000000,188.9050000000,1021.2800000000,1218.6900000000,1469.1900000000,1532.9200000000,1633.0400000000,1784.0000000000,2030.0300000000,2291.2800000000,119.3300000000,143.8580000000,150.0980000000,159.9010000000,174.6830000000,198.7730000000,224.3540000000,1046495.944,109445.150
"53394505","13113",5547.1000000000,5433.7300000000,5322.7200000000,5191.3800000000,5031.8700000000,4845.8700000000,4631.3800000000,4382.6600000000,97.9560000000,95.9550000000,93.5870000000,90.7120000000,87.3590000000,83.4920000000,79.0080000000,449.4500000000,476.5500000000,420.3000000000,356.1300000000,310.6600000000,279.2400000000,255.8200000000,240.2600000000,106.0300000000,93.5140000000,79.2370000000,69.1200000000,62.1290000000,56.9180000000,53.4560000000,4074.5900000000,3743.7700000000,3635.8600000000,3445.8000000000,3111.0300000000,2716.8700000000,2360.1700000000,2051.8200000000,91.8810000000,89.2330000000,84.5680000000,76.3520000000,66.6780000000,57.9240000000,50.3560000000,1023.0800000000,1213.4800000000,1266.6300000000,1389.5400000000,1610.2600000000,1849.8400000000,2015.4600000000,2090.6500000000,118.6100000000,123.8060000000,135.8190000000,157.3930000000,180.8110000000,196.9990000000,204.3490000000,508.3700000000,640.4200000000,748.2800000000,760.6300000000,782.9700000000,879.0000000000,1064.6800000000,1251.3400000000,125.9750000000,147.1920000000,149.6210000000,154.0160000000,172.9060000000,209.4300000000,246.1470000000,1046388.647,962.918
"53394506","13113",7860.3900000000,7600.3500000000,7397.8700000000,7156.3900000000,6877.2100000000,6557.8700000000,6202.1800000000,5818.0400000000,96.6920000000,94.1160000000,91.0440000000,87.4920000000,83.4290000000,78.9040000000,74.0170000000,691.4700000000,593.5500000000,520.4300000000,469.9400000000,441.6400000000,418.2600000000,385.7100000000,347.4000000000,85.8390000000,75.2640000000,67.9620000000,63.8700000000,60.4890000000,55.7810000000,50.2410000000,5361.7000000000,4964.2500000000,4747.1200000000,4379.5900000000,3977.8800000000,3543.8700000000,3297.0700000000,3029.9700000000,92.5870000000,88.5380000000,81.6830000000,74.1910000000,66.0960000000,61.4930000000,56.5110000000,1807.2400000000,2042.4800000000,2130.2400000000,2306.7700000000,2457.6000000000,2595.6700000000,2519.3200000000,2440.5600000000,113.0170000000,117.8730000000,127.6400000000,135.9860000000,143.6260000000,139.4020000000,135.0430000000,919.7500000000,1119.1900000000,1244.9300000000,1265.0000000000,1320.3400000000,1457.0100000000,1566.3400000000,1658.3100000000,121.6840000000,135.3550000000,137.5370000000,143.5540000000,158.4140000000,170.3010000000,180.3000000000,1046388.647,26112.350
"53391449","14103",21969.9400000000,22489.7800000000,22346.1900000000,22049.1400000000,21615.4000000000,21060.0800000000,20422.2000000000,19694.5800000000,102.3660000000,101.7130000000,100.3600000000,98.3860000000,95.8590000000,92.9550000000,89.6430000000,2126.5100000000,2353.0100000000,2231.2300000000,1993.5000000000,1805.4300000000,1651.9500000000,1522.0800000000,1427.2400000000,110.6510000000,104.9250000000,93.7450000000,84.9010000000,77.6840000000,71.5760000000,67.1170000000,15537.1800000000,15079.3600000000,14911.8400000000,14644.1100000000,13780.3800000000,12537.8900000000,11327.6800000000,10041.3900000000,97.0530000000,95.9750000000,94.2520000000,88.6930000000,80.6960000000,72.9070000000,64.6280000000,4306.2600000000,5057.3500000000,5203.1100000000,5411.5200000000,6029.5200000000,6870.1700000000,7572.4200000000,8225.9000000000,117.4420000000,120.8270000000,125.6660000000,140.0180000000,159.5390000000,175.8470000000,191.0220000000,2188.5400000000,2710.2400000000,3096.5300000000,3127.8800000000,3167.9800000000,3295.9400000000,3808.5400000000,4514.6100000000,123.8380000000,141.4880000000,142.9210000000,144.7530000000,150.6000000000,174.0220000000,206.2840000000,1049171.097,83998.910
"53391458","14106",16051.7100000000,15983.8400000000,15724.0900000000,15386.8000000000,14991.6800000000,14510.8200000000,13982.2700000000,13381.6200000000,99.5770000000,97.9590000000,95.8580000000,93.3960000000,90.4000000000,87.1080000000,83.3660000000,1716.8400000000,1584.4300000000,1499.6400000000,1358.1100000000,1268.5200000000,1193.6700000000,1114.9600000000,1029.6900000000,92.2880000000,87.3490000000,79.1050000000,73.8870000000,69.5270000000,64.9430000000,59.9760000000,10731.7200000000,10276.5200000000,10102.1600000000,9666.3600000000,8994.7100000000,8247.1600000000,7511.0400000000,6808.2100000000,95.7580000000,94.1340000000,90.0730000000,83.8140000000,76.8480000000,69.9890000000,63.4400000000,3603.1500000000,4122.8700000000,4122.1900000000,4362.2300000000,4728.3100000000,5069.8500000000,5356.1200000000,5543.6200000000,114.4240000000,114.4050000000,121.0670000000,131.2270000000,140.7060000000,148.6510000000,153.8550000000,1909.0800000000,2330.7400000000,2539.0100000000,2595.3000000000,2549.1600000000,2726.8300000000,3028.5400000000,3295.3200000000,122.0870000000,132.9970000000,135.9450000000,133.5280000000,142.8350000000,158.6390000000,172.6130000000,1049064.359,55037.596
"53391459","14103",15325.1200000000,16022.1800000000,16032.2500000000,15931.9500000000,15701.5000000000,15353.6300000000,14900.9600000000,14337.9600000000,104.5480000000,104.6140000000,103.9600000000,102.4560000000,100.1860000000,97.2320000000,93.5590000000,1437.8000000000,1795.4500000000,1648.8300000000,1440.3700000000,1279.2000000000,1173.7600000000,1089.2900000000,1044.8000000000,124.8750000000,114.6770000000,100.1790000000,88.9690000000,81.6360000000,75.7610000000,72.6670000000,11633.3600000000,11236.5000000000,11101.0300000000,10731.0800000000,9926.9500000000,8703.7900000000,7759.8100000000,6835.2400000000,96.5890000000,95.4240000000,92.2440000000,85.3320000000,74.8180000000,66.7030000000,58.7560000000,2253.9800000000,2990.2200000000,3282.4000000000,3760.5200000000,4495.3400000000,5476.1000000000,6051.8600000000,6457.9500000000,132.6640000000,145.6270000000,166.8390000000,199.4400000000,242.9520000000,268.4970000000,286.5130000000,1072.6000000000,1452.4600000000,1766.1000000000,1923.2600000000,2087.2100000000,2413.1300000000,2965.7600000000,3713.2700000000,135.4150000000,164.6560000000,179.3080000000,194.5940000000,224.9790000000,276.5020000000,346.1930000000,1049064.359,998579.785
"53391468","14106",11970.0600000000,12613.7300000000,12764.0900000000,12841.6600000000,12835.0600000000,12738.6200000000,12553.7100000000,12283.5400000000,105.3770000000,106.6330000000,107.2820000000,107.2260000000,106.4210000000,104.8760000000,102.6190000000,1853.1000000000,1555.4900000000,1338.0300000000,1267.1200000000,1242.0900000000,1236.4300000000,1209.3500000000,1146.4700000000,83.9400000000,72.2050000000,68.3780000000,67.0280000000,66.7220000000,65.2610000000,61.8680000000,8093.3000000000,8479.8300000000,8637.0800000000,8472.3700000000,8039.8400000000,7469.3500000000,7116.1000000000,6893.7700000000,104.7760000000,106.7190000000,104.6840000000,99.3390000000,92.2910000000,87.9260000000,85.1790000000,2023.6500000000,2578.3500000000,2788.9200000000,3102.1100000000,3553.1100000000,4032.7800000000,4228.2000000000,4243.2700000000,127.4110000000,137.8160000000,153.2930000000,175.5790000000,199.2820000000,208.9390000000,209.6840000000,973.0500000000,1352.0700000000,1571.9300000000,1664.8600000000,1790.8900000000,2005.3100000000,2337.2900000000,2694.3500000000,138.9520000000,161.5470000000,171.0970000000,184.0490000000,206.0850000000,240.2020000000,276.8970000000,1048957.599,34948.535
"53391469","14103",13235.5700000000,13855.3300000000,13939.6100000000,13934.2700000000,13795.1200000000,13553.5500000000,13241.3200000000,12847.3800000000,104.6830000000,105.3190000000,105.2790000000,104.2280000000,102.4020000000,100.0430000000,97.0670000000,1428.5500000000,1584.4200000000,1460.6300000000,1297.3900000000,1189.4000000000,1120.2700000000,1076.4500000000,1041.3000000000,110.9110000000,102.2460000000,90.8190000000,83.2590000000,78.4200000000,75.3530000000,72.8920000000,9727.7300000000,9441.8300000000,9440.8900000000,9237.2800000000,8659.4000000000,7827.5700000000,7013.2900000000,6337.1000000000,97.0610000000,97.0510000000,94.9580000000,89.0180000000,80.4670000000,72.0960000000,65.1450000000,2079.2900000000,2829.1100000000,3038.1500000000,3399.6600000000,3946.3700000000,4605.7700000000,5151.6500000000,5469.0600000000,136.0610000000,146.1150000000,163.5010000000,189.7940000000,221.5070000000,247.7600000000,263.0250000000,1089.0400000000,1364.3200000000,1718.6700000000,1879.2600000000,1967.7300000000,2189.2100000000,2611.4300000000,3129.8400000000,125.2770000000,157.8150000000,172.5610000000,180.6850000000,201.0220000000,239.7920000000,287.3940000000,1048957.599,987709.957
"53391479","14102",16550.4000000000,17128.0400000000,17047.0100000000,16901.7300000000,16674.6300000000,16329.5800000000,15905.4800000000,15449.8400000000,103.4900000000,103.0010000000,102.1230000000,100.7510000000,98.6660000000,96.1030000000,93.3500000000,1451.3700000000,1747.8700000000,1782.1600000000,1640.5700000000,1545.3300000000,1460.6100000000,1353.5800000000,1260.2000000000,120.4290000000,122.7920000000,113.0360000000,106.4740000000,100.6370000000,93.2620000000,86.8280000000,11659.3500000000,11088.0300000000,10834.9400000000,10647.8800000000,10218.9300000000,9678.7600000000,9092.2800000000,8407.9000000000,95.1000000000,92.9290000000,91.3250000000,87.6460000000,83.0130000000,77.9830000000,72.1130000000,3439.6600000000,4292.1400000000,4429.8800000000,4613.2400000000,4910.3200000000,5190.1500000000,5459.5500000000,5781.6500000000,124.7840000000,128.7880000000,134.1190000000,142.7560000000,150.8910000000,158.7240000000,168.0880000000,1820.2200000000,2278.4900000000,2664.9200000000,2801.1100000000,2829.8100000000,2900.5200000000,3115.8500000000,3364.2300000000,125.1770000000,146.4060000000,153.8890000000,155.4650000000,159.3500000000,171.1800000000,184.8250000000,1048850.817,764644.720
