No,Admin,Address,lat,lon,date,Data11,Data10,Description
712,田村市,船引町北移畦石,37.537794444444444,140.6567,5月11日,0.15,0.19,旭神社出入口付近
713,田村市,船引町上移上道(1),37.52605277777778,140.68549722222224,5月11日,0.13,0.19,
714,田村市,船引町上移上道(2),37.52300833333333,140.68239166666666,5月11日,0.17,0.19,
715,田村市,船引町北移東鳥堂,37.53250277777778,140.64388055555554,5月11日,0.14,0.16,二本松市との境界付近
716,田村市,船引町北移長窪,37.52342222222222,140.64654166666665,5月11日,0.09,0.11,東作地区公民館付近
717,田村市,船引町北移沢口,37.51935833333333,140.62985277777778,5月11日,0.11,0.13,中田沼付近
718,田村市,船引町石沢六角,37.521325,140.60825555555556,5月11日,0.17,0.21,県道303号線沿い 二本松市との境界付近
719,田村市,船引町上移下道(1),37.512661111111115,140.69075,5月11日,0.27,0.35,県道50号線沿い
720,田村市,船引町上移下道(2),37.51108888888889,140.69829166666668,5月11日,0.13,0.12,県道50号線沿い 葛尾村との境界付近
721,田村市,船引町上移曲山,37.51383888888889,140.66940277777778,5月11日,0.1,0.12,県道50号線沿い 曲山バス停付近
722,田村市,船引町上移竹ノ花,37.50721388888889,140.66576111111112,5月11日,0.1,0.13,
723,田村市,船引町中山宮ノ脇(1),37.499233333333336,140.654325,5月11日,0.14,0.17,県道364号線沿い
724,田村市,船引町上移根岸(1),37.514072222222225,140.64724444444442,5月11日,0.11,0.11,県道50号線沿い 緑小学校付近
725,田村市,船引町上移根岸(2),37.514044444444444,140.64899166666666,5月11日,0.09,0.11,県道364号線・県道50号線交差点付近
726,田村市,船引町中山宮ノ脇(2),37.5007,140.6496361111111,5月11日,0.14,0.15,県道364号線沿い
727,田村市,船引町北移岩登(1),37.50872777777778,140.6284,5月11日,0.1,0.1,県道50号線沿い 岩登バス停付近
728,田村市,船引町北移岩登(2),37.50871388888889,140.62710833333335,5月11日,0.11,0.12,県道50号線沿い
729,田村市,船引町南移越田和,37.501802777777776,140.63253333333333,5月11日,0.1,0.14,越田和公民館付近
730,田村市,船引町石沢町,37.504327777777775,140.60356388888889,5月11日,0.09,0.11,県道303号線沿い 昭和橋付近
731,田村市,船引町石沢高橋,37.503680555555555,140.60683333333333,5月11日,0.11,0.13,県道50号線沿い
732,田村市,船引町石沢山口,37.50086388888889,140.59708055555558,5月11日,0.11,0.12,県道50号線沿い 山口バス停付近
733,田村市,船引町新舘曲山,37.50651388888889,140.57805277777777,5月11日,0.11,0.14,国道349号線沿い 曲山公民館付近
734,田村市,都路町岩井沢持藤田,37.48634444444445,140.73531666666665,5月11日,0.18,0.22,
735,田村市,船引町横道日向前(1),37.496291666666664,140.7098111111111,5月11日,0.15,0.17,県道154号線沿い
736,田村市,船引町横道日向前(2),37.49326111111111,140.71499444444444,5月11日,0.21,0.26,
737,田村市,船引町中山小塚(1),37.486136111111115,140.69225833333334,5月11日,0.18,0.26,県道154号線沿い
738,田村市,船引町横道下馬沢,37.49698333333333,140.6748333333333,5月11日,0.16,0.16,田代坂1号橋付近
739,田村市,船引町中山越田和,37.48578055555556,140.6549638888889,5月11日,0.15,0.15,県道364号線沿い
740,田村市,船引町新舘下,37.496208333333335,140.58780000000002,5月11日,0.13,0.16,県道50号線沿い
741,田村市,船引町大倉後田,37.49870555555556,140.56727222222221,5月11日,0.13,0.16,船引清掃センター付近
742,田村市,船引町大倉上台,37.48827777777778,140.57490277777777,5月11日,0.09,0.1,国道349号線沿い 瀬川郵便局付近
743,田村市,船引町大倉聖石,37.48459166666667,140.5741972222222,5月11日,0.1,0.12,国道349号線沿い
744,田村市,都路町岩井沢楢梨子,37.467400000000005,140.75661666666667,4月23日,0.21,0.24,
745,田村市,都路町岩井沢強梨,37.46853055555556,140.72683333333333,4月23日,0.22,0.24,
746,田村市,船引町中山小塚(2),37.481052777777776,140.68906388888888,4月26日,0.18,0.19,県道154号線沿い
747,田村市,常葉町山根鰍,37.473625,140.67931944444445,4月26日,0.17,0.19,県道154号線沿い
748,田村市,船引町中山大段田和,37.472344444444445,140.64154166666665,5月11日,0.13,0.16,県道364号線沿い
749,田村市,船引町北鹿又石畑前,37.47985555555556,140.5939527777778,5月11日,0.12,0.16,
750,田村市,船引町門鹿西ノ内,37.47980555555556,140.5688972222222,5月11日,0.12,0.16,県道119号線沿い
751,田村市,船引町北鹿又堂地前,37.46917222222223,140.58338333333333,5月11日,0.11,0.14,県道119号線沿い
752,田村市,船引町門鹿深作,37.46887777777778,140.56739166666665,5月11日,0.12,0.13,県道50号線沿い
753,田村市,船引町荒和田梅木内,37.466744444444444,140.5357111111111,5月11日,0.16,0.22,二番組公民館付近
754,田村市,船引町荒和田柳内,37.46947222222222,140.53352222222222,5月11日,0.14,0.18,県道299号線沿い
755,田村市,都路町古道小滝沢(1),37.454375000000006,140.8085027777778,4月20日,0.14,0.14,古道川発電所ダム付近
756,田村市,都路町古道石黒,37.45216388888889,140.80381666666668,4月20日,0.16,0.21,石黒集落センター付近
757,田村市,都路町古道道下,37.45008333333334,140.7702277777778,4月20日,0.11,0.12,国道288号線沿い 下道の内バス停付近
758,田村市,都路町岩井沢言神,37.46286944444445,140.73614166666664,4月23日,0.18,0.2,言神地区土地改良事業記念碑付近
759,田村市,都路町岩井沢中ノ内,37.45795833333334,140.71796111111112,4月23日,0.13,0.13,"国道288号線沿い 消防団都路地区隊岩井沢
分団第3部付近"
760,田村市,都路町岩井沢平内地,37.45701666666667,140.73069722222223,4月23日,0.27,0.26,天日鷲神社出入口付近
761,田村市,都路町岩井沢北作,37.456519444444446,140.69569444444446,4月23日,0.26,0.29,国道288号線沿い
762,田村市,常葉町山根芦坂,37.46611111111111,140.67288888888888,4月26日,0.1,0.12,県道154号線沿い 芦坂公民館付近
763,田村市,常葉町山根富岡,37.45993888888889,140.66962777777778,4月26日,0.25,0.2,県道154号線沿い
764,田村市,常葉町山根仲ノ坪,37.457994444444445,140.67775833333332,4月26日,0.18,0.21,
765,田村市,常葉町新田作遠東,37.45236111111112,140.65455833333334,4月26日,0.14,0.16,県道154号線沿い
766,田村市,常葉町久保宮ノ前,37.459452777777784,140.63968333333332,5月11日,0.08,0.1,県道364号線沿い
